"positionId","warehouse","product","eventTime"
"776","W-27","P-69","1543993915218"
"777","W-28","P-46","1543973601781"
"778","W-29","P-43","1543959741004"
"779","W-30","P-73","1543993272883"
"780","W-31","P-36","1543950217943"
"781","W-32","P-84","1544022879032"
"782","W-33","P-55","1543972078450"
"783","W-34","P-67","1543988268065"
"784","W-35","P-75","1543953948079"
"785","W-36","P-32","1543951389370"
"786","W-37","P-89","1543983556129"
"787","W-38","P-45","1543998274039"
"788","W-39","P-2","1543959094085"
"789","W-40","P-58","1544023121635"
"790","W-41","P-97","1544001546929"
"791","W-42","P-36","1543940865171"
"792","W-43","P-50","1543965296429"
"793","W-44","P-18","1543963520688"
"794","W-45","P-6","1544010881465"
"795","W-46","P-86","1544025671735"
"796","W-47","P-67","1543946654352"
"797","W-48","P-19","1543976450867"
"798","W-49","P-85","1543985087767"
"799","W-50","P-64","1543981435406"
"800","W-1","P-98","1543974497665"
"801","W-2","P-23","1544023355203"
"802","W-3","P-61","1543963385148"
"803","W-4","P-93","1543946164668"
"804","W-5","P-42","1543951253779"
"805","W-6","P-92","1543986857209"
"806","W-7","P-81","1544010803704"
"807","W-8","P-31","1543940533056"
"808","W-9","P-57","1543951956354"
"809","W-10","P-54","1544000030694"
"810","W-11","P-32","1544015538297"
"811","W-12","P-5","1543994447729"
"812","W-13","P-59","1543948129736"
"813","W-14","P-35","1543971503470"
"814","W-15","P-79","1544002885245"
"815","W-16","P-47","1544022611026"
"816","W-17","P-3","1543942914285"
"817","W-18","P-77","1543948406951"
"818","W-19","P-29","1544018830530"
"819","W-20","P-30","1544014739344"
"820","W-21","P-94","1543983028499"
"821","W-22","P-46","1544013715504"
"822","W-23","P-49","1543965309659"
"823","W-24","P-83","1543948881296"
"824","W-25","P-22","1543976424812"
"825","W-26","P-1","1543966636327"
"826","W-27","P-59","1543964090672"
"827","W-28","P-49","1544017788430"
"828","W-29","P-24","1544016414584"
"829","W-30","P-28","1544010260520"
"830","W-31","P-86","1543948827593"
"831","W-32","P-16","1543992055354"
"832","W-33","P-24","1543957166538"
"833","W-34","P-71","1543960956892"
"834","W-35","P-37","1543955593686"
"835","W-36","P-91","1544016689585"
"836","W-37","P-10","1543978746409"
"837","W-38","P-80","1544012858189"
"838","W-39","P-5","1543962771729"
"839","W-40","P-7","1544012882453"
"840","W-41","P-83","1544026279943"
"841","W-42","P-60","1543989006585"
"842","W-43","P-73","1543942758485"
"843","W-44","P-54","1543975354735"
"844","W-45","P-20","1543996674679"
"845","W-46","P-91","1543999385460"
"846","W-47","P-6","1543956975356"
"847","W-48","P-71","1543983859530"
"848","W-49","P-88","1543964678306"
"849","W-50","P-77","1543993754676"
"850","W-1","P-89","1543949879452"
"851","W-2","P-45","1544010824834"
"852","W-3","P-51","1543990107322"
"853","W-4","P-93","1544021818308"
"854","W-5","P-4","1543975517319"
"855","W-6","P-40","1543954103620"
"856","W-7","P-89","1543961413997"
"857","W-8","P-42","1544004481307"
"858","W-9","P-87","1543959026057"
"859","W-10","P-84","1544009474056"
"860","W-11","P-47","1543978777297"
"861","W-12","P-51","1544003329431"
"862","W-13","P-11","1544010991027"
"863","W-14","P-15","1543976483502"
"864","W-15","P-53","1543996231500"
"865","W-16","P-72","1544006184438"
"866","W-17","P-98","1543989192201"
"867","W-18","P-14","1543955974192"
"868","W-19","P-46","1543966005641"
"869","W-20","P-79","1543979822942"
"870","W-21","P-65","1543942233872"
"871","W-22","P-27","1543948019089"
"872","W-23","P-74","1544017734085"
"873","W-24","P-33","1543941574699"
"874","W-25","P-97","1544024479722"
"875","W-26","P-2","1543950038597"
"876","W-27","P-50","1543965590047"
"877","W-28","P-42","1543983959777"
"878","W-29","P-77","1543972341400"
"879","W-30","P-69","1543947738696"
"880","W-31","P-52","1543976681489"
"881","W-32","P-75","1543996497672"
"882","W-33","P-96","1544003132797"
"883","W-34","P-97","1544014116845"
"884","W-35","P-89","1543961388297"
"885","W-36","P-5","1544005068399"
"886","W-37","P-75","1543973941049"
"887","W-38","P-5","1543940472690"
"888","W-39","P-4","1543970938724"
"889","W-40","P-27","1543954148416"
"890","W-41","P-55","1543972781977"
"891","W-42","P-1","1544008857109"
"892","W-43","P-63","1543959956017"
"893","W-44","P-74","1543957436662"
"894","W-45","P-30","1543948349311"
"895","W-46","P-10","1544022223188"
"896","W-47","P-46","1543958672574"
"897","W-48","P-87","1543976348842"
"898","W-49","P-2","1544012872781"
"899","W-50","P-30","1543951268124"
"900","W-1","P-63","1543999821480"
"901","W-2","P-85","1543973508380"
"902","W-3","P-77","1544001944292"
"903","W-4","P-36","1544026269604"
"904","W-5","P-88","1543953656452"
"905","W-6","P-93","1543965102613"
"906","W-7","P-78","1543946831905"
"907","W-8","P-45","1543984344371"
"908","W-9","P-63","1543994913537"
"909","W-10","P-70","1543955316727"
"910","W-11","P-66","1544014386395"
"911","W-12","P-79","1543997123592"
"912","W-13","P-90","1543999245379"
"913","W-14","P-37","1543951315280"
"914","W-15","P-99","1543963265691"
"915","W-16","P-93","1544026179367"
"916","W-17","P-12","1543991656322"
"917","W-18","P-61","1543986065323"
"918","W-19","P-42","1543943049887"
"919","W-20","P-21","1543966258211"
"920","W-21","P-7","1544025911254"
"921","W-22","P-47","1544021401443"
"922","W-23","P-36","1544001189774"
"923","W-24","P-95","1544008901064"
"924","W-25","P-68","1543979952544"
"925","W-26","P-15","1543989294642"
"926","W-27","P-4","1543966217025"
"927","W-28","P-55","1543998628533"
"928","W-29","P-40","1544016960930"
"929","W-30","P-39","1544000587986"
"930","W-31","P-45","1544013114816"
"931","W-32","P-55","1544018253161"
"932","W-33","P-62","1543999284732"
"933","W-34","P-41","1543958631943"
"934","W-35","P-78","1543969015725"
"935","W-36","P-53","1544006854021"
"936","W-37","P-66","1544023803417"
"937","W-38","P-82","1543996796082"
"938","W-39","P-25","1543942361548"
"939","W-40","P-73","1543976874177"
"940","W-41","P-88","1543992969278"
"941","W-42","P-98","1543959273009"
"942","W-43","P-18","1544001790561"
"943","W-44","P-16","1543966488820"
"944","W-45","P-67","1543978014282"
"945","W-46","P-99","1544005637205"
"946","W-47","P-60","1543973115753"
"947","W-48","P-88","1544004572974"
"948","W-49","P-17","1543950352196"
"949","W-50","P-71","1544022254419"
"950","W-1","P-29","1543962578408"
"951","W-2","P-42","1543960480131"
"952","W-3","P-4","1543964262547"
"953","W-4","P-53","1543975779738"
"954","W-5","P-99","1544013641841"
"955","W-6","P-23","1544020708529"
"956","W-7","P-95","1543960493304"
"957","W-8","P-1","1543943312123"
"958","W-9","P-53","1543957839180"
"959","W-10","P-92","1543999339111"
"960","W-11","P-3","1543995799180"
"961","W-12","P-19","1544020835480"
"962","W-13","P-25","1543987501924"
"963","W-14","P-37","1543954174251"
"964","W-15","P-42","1544019340759"
"965","W-16","P-33","1544009864416"
"966","W-17","P-43","1543982678545"
"967","W-18","P-70","1543960178810"
"968","W-19","P-32","1543949087204"
"969","W-20","P-77","1543997554256"
"970","W-21","P-72","1543978829344"
"971","W-22","P-87","1543975775362"
"972","W-23","P-65","1543987107537"
"973","W-24","P-50","1544006831760"
"974","W-25","P-51","1543951647789"
"975","W-26","P-80","1544003400307"
"976","W-27","P-51","1543961164835"
"977","W-28","P-25","1543968097478"
"978","W-29","P-3","1543961866949"
"979","W-30","P-75","1543969101609"
"980","W-31","P-41","1543941559116"
"981","W-32","P-29","1544026340239"
"982","W-33","P-64","1543955582635"
"983","W-34","P-19","1544024655111"
"984","W-35","P-56","1543940640561"
"985","W-36","P-10","1544024717679"
"986","W-37","P-63","1544008709263"
"987","W-38","P-16","1543948879927"
"988","W-39","P-70","1543996608038"
"989","W-40","P-26","1544012190123"
"990","W-41","P-39","1544025164004"
"991","W-42","P-93","1544006952674"
"992","W-43","P-32","1544024823210"
"993","W-44","P-70","1543978751639"
"994","W-45","P-63","1543957315500"
"995","W-46","P-63","1543997604114"
"996","W-47","P-10","1543955750852"
"997","W-48","P-67","1543952700114"
"998","W-49","P-53","1544025279308"
"999","W-50","P-95","1543994631244"
"1000","W-1","P-27","1543941949450"
"1001","W-2","P-76","1543942300183"
"1002","W-3","P-29","1544018008298"
"1003","W-4","P-71","1543948750408"
"1004","W-5","P-85","1543977992871"
"1005","W-6","P-82","1543941646361"
"1006","W-7","P-41","1543956161448"
"1007","W-8","P-19","1543989721498"
"1008","W-9","P-54","1543944192511"
"1009","W-10","P-52","1544025782445"
"1010","W-11","P-28","1543976879905"
"1011","W-12","P-65","1544001183610"
"1012","W-13","P-30","1544004822326"
"1013","W-14","P-63","1543991651491"
"1014","W-15","P-9","1544026301758"
"1015","W-16","P-74","1543976286610"
"1016","W-17","P-83","1543989639346"
"1017","W-18","P-64","1544000016500"
"1018","W-19","P-28","1543984514987"
"1019","W-20","P-64","1543981338692"
"1020","W-21","P-50","1544025063749"
"1021","W-22","P-68","1544005945594"
"1022","W-23","P-32","1543941912803"
"1023","W-24","P-2","1543969723063"
"1024","W-25","P-87","1543989467801"
"1025","W-26","P-37","1543955117103"
"1026","W-27","P-15","1543950086917"
"1027","W-28","P-22","1544001652682"
"1028","W-29","P-7","1543982479937"
"1029","W-30","P-72","1543985150750"
"1030","W-31","P-87","1544010233621"
"1031","W-32","P-76","1544025436714"
"1032","W-33","P-68","1543973096945"
"1033","W-34","P-64","1543974447584"
"1034","W-35","P-48","1544022687040"
"1035","W-36","P-56","1544024083823"
"1036","W-37","P-68","1543964847690"
"1037","W-38","P-65","1544006074373"
"1038","W-39","P-44","1544004535983"
"1039","W-40","P-28","1543986010578"
"1040","W-41","P-94","1544000740296"
"1041","W-42","P-7","1544017988630"
"1042","W-43","P-80","1544009135540"
"1043","W-44","P-77","1544023240308"
"1044","W-45","P-73","1543946993836"
"1045","W-46","P-28","1544015204687"
"1046","W-47","P-80","1544018506838"
"1047","W-48","P-21","1543955889434"
"1048","W-49","P-47","1543997584139"
"1049","W-50","P-42","1543995510048"
"1050","W-1","P-20","1543957545187"
"1051","W-2","P-40","1544016283675"
"1052","W-3","P-33","1543946372628"
"1053","W-4","P-75","1543988950915"
"1054","W-5","P-60","1543954937726"
"1055","W-6","P-17","1543984719977"
"1056","W-7","P-14","1543992461703"
"1057","W-8","P-76","1543996733245"
"1058","W-9","P-33","1543974407333"
"1059","W-10","P-59","1543982274941"
"1060","W-11","P-96","1543953015095"
"1061","W-12","P-45","1543983930990"
"1062","W-13","P-48","1543999855582"
"1063","W-14","P-18","1543961688612"
"1064","W-15","P-46","1543976621719"
"1065","W-16","P-19","1543982536981"
"1066","W-17","P-56","1543948716877"
"1067","W-18","P-27","1543987630750"
"1068","W-19","P-16","1543981947241"
"1069","W-20","P-83","1543982650617"
"1070","W-21","P-60","1543957022991"
"1071","W-22","P-36","1543979141559"
"1072","W-23","P-32","1544016948589"
"1073","W-24","P-91","1543988025572"
"1074","W-25","P-45","1544000227467"
"1075","W-26","P-61","1543953525834"
"1076","W-27","P-94","1543983488138"
"1077","W-28","P-29","1544001435428"
"1078","W-29","P-67","1543958488079"
"1079","W-30","P-88","1544015551403"
"1080","W-31","P-14","1543977179141"
"1081","W-32","P-51","1543992808308"
"1082","W-33","P-13","1543990580513"
"1083","W-34","P-39","1543969797673"
"1084","W-35","P-34","1544002444618"
"1085","W-36","P-71","1543991841382"
"1086","W-37","P-16","1543945259447"
"1087","W-38","P-1","1543966780678"
"1088","W-39","P-88","1544020659068"
"1089","W-40","P-43","1543979705110"
"1090","W-41","P-85","1543961159889"
"1091","W-42","P-75","1543947503300"
"1092","W-43","P-8","1543964083620"
"1093","W-44","P-46","1544007894441"
"1094","W-45","P-87","1544016260054"
"1095","W-46","P-57","1544007248733"
"1096","W-47","P-16","1543989697708"
"1097","W-48","P-53","1543988354666"
"1098","W-49","P-34","1543999119828"
"1099","W-50","P-4","1544025692545"
"1100","W-1","P-23","1543949922526"
"1101","W-2","P-71","1544009721640"
"1102","W-3","P-12","1543974269526"
"1103","W-4","P-71","1543941492826"
"1104","W-5","P-50","1543976119745"
"1105","W-6","P-44","1543993751034"
"1106","W-7","P-23","1544016754268"
"1107","W-8","P-97","1543981396717"
"1108","W-9","P-21","1544003025501"
"1109","W-10","P-25","1543999816388"
"1110","W-11","P-82","1543992663877"
"1111","W-12","P-20","1543989225871"
"1112","W-13","P-89","1543991086855"
"1113","W-14","P-73","1543941000655"
"1114","W-15","P-47","1543967346292"
"1115","W-16","P-60","1543942772883"
"1116","W-17","P-68","1543953538106"
"1117","W-18","P-58","1544019583316"
"1118","W-19","P-59","1543995802725"
"1119","W-20","P-29","1543945399569"
"1120","W-21","P-94","1543973116704"
"1121","W-22","P-63","1543948980405"
"1122","W-23","P-19","1544007907997"
"1123","W-24","P-29","1544002625359"
"1124","W-25","P-31","1544007321921"
"1125","W-26","P-34","1543996385820"
"1126","W-27","P-26","1543991492793"
"1127","W-28","P-77","1544009464088"
"1128","W-29","P-16","1544026255723"
"1129","W-30","P-72","1543998792612"
"1130","W-31","P-30","1543982874090"
"1131","W-32","P-47","1543950436149"
"1132","W-33","P-25","1544006194143"
"1133","W-34","P-2","1544002608366"
"1134","W-35","P-78","1544014264257"
"1135","W-36","P-26","1544007221928"
"1136","W-37","P-50","1543969284082"
"1137","W-38","P-15","1543954361290"
"1138","W-39","P-72","1544016671673"
"1139","W-40","P-57","1543964141819"
"1140","W-41","P-19","1544021377096"
"1141","W-42","P-25","1543969349334"
"1142","W-43","P-32","1544015538444"
"1143","W-44","P-23","1543960442564"
"1144","W-45","P-26","1543991596329"
"1145","W-46","P-6","1544004505203"
"1146","W-47","P-88","1543981890699"
"1147","W-48","P-4","1543941929052"
"1148","W-49","P-64","1543990411597"
"1149","W-50","P-71","1544010463613"
"1150","W-1","P-7","1544011954117"
"1151","W-2","P-46","1543974878808"
"1152","W-3","P-19","1543972186120"
"1153","W-4","P-22","1543965196376"
"1154","W-5","P-96","1543987503216"
"1155","W-6","P-47","1543963099835"
"1156","W-7","P-2","1543945301553"
"1157","W-8","P-22","1543960232842"
"1158","W-9","P-16","1543950816375"
"1159","W-10","P-50","1543945867143"
"1160","W-11","P-85","1543958081297"
"1161","W-12","P-32","1543973304968"
"1162","W-13","P-5","1543994895968"
"1163","W-14","P-23","1543992627878"
"1164","W-15","P-84","1543958896999"
"1165","W-16","P-38","1544018963201"
"1166","W-17","P-8","1543970430508"
"1167","W-18","P-43","1543974210082"
"1168","W-19","P-34","1543954457151"
"1169","W-20","P-68","1543972016900"
"1170","W-21","P-74","1543966578745"
"1171","W-22","P-5","1543973449606"
"1172","W-23","P-20","1543985682952"
"1173","W-24","P-72","1543987210482"
"1174","W-25","P-60","1543981053488"
"1175","W-26","P-89","1543993613548"
"1176","W-27","P-60","1544008027839"
"1177","W-28","P-36","1543958231934"
"1178","W-29","P-32","1543951022199"
"1179","W-30","P-32","1543940523625"
"1180","W-31","P-42","1544011685130"
"1181","W-32","P-21","1543955117100"
"1182","W-33","P-75","1544007673907"
"1183","W-34","P-21","1544010617171"
"1184","W-35","P-35","1543991232514"
"1185","W-36","P-98","1544024883992"
"1186","W-37","P-6","1543969199978"
"1187","W-38","P-3","1543959308059"
"1188","W-39","P-33","1544002241229"
"1189","W-40","P-96","1544004877066"
"1190","W-41","P-100","1544006287640"
"1191","W-42","P-32","1543949134791"
"1192","W-43","P-50","1543943283639"
"1193","W-44","P-12","1543991711026"
"1194","W-45","P-24","1544005988690"
"1195","W-46","P-40","1543958398152"
"1196","W-47","P-37","1543948268031"
"1197","W-48","P-68","1543955625208"
"1198","W-49","P-73","1543977863046"
"1199","W-50","P-61","1543971041403"
"1200","W-1","P-16","1543959386974"
"1201","W-2","P-82","1543965317057"
"1202","W-3","P-91","1544000488050"
"1203","W-4","P-51","1544007738961"
"1204","W-5","P-23","1543959017227"
"1205","W-6","P-11","1544025279651"
"1206","W-7","P-8","1543967036487"
"1207","W-8","P-7","1544025471772"
"1208","W-9","P-75","1543984489014"
"1209","W-10","P-9","1544004622811"
"1210","W-11","P-20","1543988159084"
"1211","W-12","P-40","1543969687603"
"1212","W-13","P-58","1543953285238"
"1213","W-14","P-23","1544002306038"
"1214","W-15","P-15","1543972445621"
"1215","W-16","P-68","1543975736219"
"1216","W-17","P-71","1544024145516"
"1217","W-18","P-24","1543997366955"
"1218","W-19","P-58","1543948350882"
"1219","W-20","P-58","1543984120710"
"1220","W-21","P-30","1544021807337"
"1221","W-22","P-68","1543952300547"
"1222","W-23","P-67","1544013501218"
"1223","W-24","P-8","1543959251364"
"1224","W-25","P-80","1543973512927"
"1225","W-26","P-84","1543963869350"
"1226","W-27","P-94","1544020284514"
"1227","W-28","P-74","1543971930688"
"1228","W-29","P-61","1543994817057"
"1229","W-30","P-38","1543954364846"
"1230","W-31","P-13","1543953325616"
"1231","W-32","P-27","1543981112230"
"1232","W-33","P-54","1543986929337"
"1233","W-34","P-77","1543985201273"
"1234","W-35","P-18","1543959525794"
"1235","W-36","P-77","1544002115018"
"1236","W-37","P-9","1543974635812"
"1237","W-38","P-5","1544023694619"
"1238","W-39","P-97","1543941098876"
"1239","W-40","P-78","1543955646522"
"1240","W-41","P-94","1543987292899"
"1241","W-42","P-44","1544024334286"
"1242","W-43","P-57","1544022499890"
"1243","W-44","P-100","1544013044290"
"1244","W-45","P-21","1543941538104"
"1245","W-46","P-47","1543964211930"
"1246","W-47","P-15","1543950074730"
"1247","W-48","P-71","1544007580110"
"1248","W-49","P-57","1543968006086"
"1249","W-50","P-15","1543962016281"
"1250","W-1","P-7","1544010792378"
"1251","W-2","P-13","1543978973236"
"1252","W-3","P-1","1543985722618"
"1253","W-4","P-94","1544005444943"
"1254","W-5","P-69","1544009897784"
